x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,0.10688345682187672,-0.39932654978193954,0.03627923505804922,0.07068450686092483,-0.8188459746239031,0.01374455324015677,0.03495040120575421,-1.1599280451165772,-0.019803945559256794,0.07859870526534582,-1.412800146054535,-0.06934769700306025,-0.2018035755840144,-1.0497052005856065,-0.11509048161708428,-0.48665837337883344,-1.4873650784184729,-0.19312284796830362,-0.6677584494760186,-1.7432151282079305,-0.23019596213704127,-0.8077767895573095,-1.9294643474278335,-0.25129495544911473,-0.3292282205545447,-0.9256842916061688,-0.1863259806470196,-0.6385167973478759,-1.4308096614964954,-0.2645806346968907,-0.8365667231486358,-1.7236871853952258,-0.30239391417896605,-0.9813317894846231,-1.9393819863732868,-0.3254272376570648,-0.4518990961748364,-0.733257317173689,-0.24625053835499794,-0.7484223824387439,-1.218873632552992,-0.31474482258146436,-0.9227732521623194,-1.4923967299019196,-0.3452529713531607,-1.0411990620149392,-1.7014649383969458,-0.3637595052419017,-0.576046460733326,-0.48165137272978426,-0.2972736837638005,-0.8135194735498059,-0.8179233291078827,-0.3605421711771458,-0.9375579902680988,-1.0353939505846828,-0.37447793614697905,-1.0269864153516055,-1.231309818436174,-0.37659642725439607,A
0.0,0.0,0.0,0.11230350740740463,-0.42027398754748313,0.05209148183209403,0.0712447563758125,-0.8247126011792635,0.041564924566390875,0.015012248864732574,-1.162826305385732,0.021580144975515556,0.038481925227386596,-1.4140283513095058,-0.013211028376118074,-0.1802279060030748,-1.0467603669939372,-0.1223493443404291,-0.4808373532538166,-1.5230367054105287,-0.19690630227892933,-0.6548125599373945,-1.7954260962703745,-0.22467106140779847,-0.7902434934848096,-1.9958053106828368,-0.2373829874946133,-0.3142095823092572,-0.9302649576347747,-0.18941870810934425,-0.635410089708946,-1.4709891354571412,-0.27477993889058794,-0.8373785125195747,-1.7797970010741333,-0.3102146722586303,-0.9868155058081755,-2.0103350265301794,-0.32954878364294865,-0.44675493524889986,-0.7579078118390629,-0.24116295382834682,-0.7376155573593037,-1.2485321285816708,-0.31315439273931617,-0.9172514898668178,-1.5336322018865343,-0.3462137080922414,-1.042237158867353,-1.7496703588983753,-0.36506234317358266,-0.585078413798153,-0.5282996988096564,-0.281090198097941,-0.8202819200024056,-0.8786408891681272,-0.3458275365867865,-0.940491341225313,-1.088658161691506,-0.36224093448255584,-1.0309923155542002,-1.2730530968103908,-0.36576918771649625,A
0.0,0.0,0.0,0.10701825324242156,-0.43175577125841397,0.045260505947041056,0.049507013491560885,-0.8475468794140163,0.026065993907344504,-0.010943248689254245,-1.1834483037222567,-0.002082517717013016,0.0197055792093827,-1.430197898534365,-0.046452459143143235,-0.1720876145792424,-1.055178157525441,-0.14659933413504644,-0.4791879190722104,-1.5500331085150294,-0.23244797063008157,-0.6640959114378041,-1.8310701579939035,-0.2656108412574029,-0.8057940135650288,-2.0402224340943373,-0.28069593150998584,-0.30415307154755333,-0.9276472998248575,-0.21670578256207146,-0.6464679347446725,-1.4886458212573146,-0.3097392615313354,-0.8612307297429359,-1.8091501343439325,-0.34472822349428606,-1.0132853708088185,-2.051442103470753,-0.36201931247493974,-0.4402341547855425,-0.7476704062027586,-0.27129467749250624,-0.756000658346792,-1.280922516951773,-0.3497534438238641,-0.9455711971793684,-1.579357990795703,-0.37617689244067454,-1.073837580223265,-1.8118784202104075,-0.3886842443251042,-0.5841121487674604,-0.5095179052871415,-0.3143917586694997,-0.838395575723959,-0.8804672832566525,-0.3862651356814288,-0.9601120200594504,-1.0981393375663269,-0.3961396061785073,-1.0442588561729458,-1.2900536364579904,-0.3920171149185419,A
0.0,0.0,0.0,0.049988345793291554,-0.44939520173234293,0.07969534098560108,-0.022318102630176504,-0.8519366037224387,0.0763493162415844,-0.09336635336416033,-1.1550261526802261,0.05782091305272211,-0.08736641787623432,-1.3928945736972556,0.022816862732186312,-0.22756231656935055,-1.0515837749278028,-0.1049111832390436,-0.5556049406679292,-1.4814171186070402,-0.18338782176248608,-0.7549351201662504,-1.735256397042663,-0.21219109552566126,-0.9025569117287081,-1.9235514922271626,-0.22552516977431475,-0.3291768547867964,-0.925371556097653,-0.18796297890297606,-0.7000281814776017,-1.3968039135062154,-0.27467614879206803,-0.925607026026689,-1.6616765919214038,-0.3027078079782367,-1.0858640194464892,-1.865055405671684,-0.31643167928216315,-0.44355965726783547,-0.7449295009499022,-0.2551363344635423,-0.7878325262604838,-1.1916846771688616,-0.3277143186233102,-0.9976059150149498,-1.4389641474097519,-0.34455351351358054,-1.146697793516339,-1.6371149560617857,-0.35198064857943606,-0.5678763263259028,-0.5084193270771835,-0.3089628779976415,-0.8443786590474004,-0.8271091799171704,-0.380504512343663,-0.9942726175216576,-1.0257454137018804,-0.3927365687967512,-1.1077953989314107,-1.2038630875758853,-0.3910825104486712,A
0.0,0.0,0.0,-0.00686177268854811,-0.4597089272859946,0.12026587232507996,-0.09986804554836615,-0.8655751128960257,0.12133452167703573,-0.17371972193629345,-1.1659169924730475,0.10082581687888374,-0.16089423803982647,-1.4020335957912518,0.05675388564812262,-0.2300307446446046,-1.0918897291032044,-0.11857690540516082,-0.62001637167677,-1.487149905789761,-0.21077632615347602,-0.8499745912636267,-1.6993637769175853,-0.25326182596629065,-1.0262077055122067,-1.8615055153526443,-0.2796520548592229,-0.2835101670121373,-0.9310517066583787,-0.22970569154740272,-0.7583716262197534,-1.3117503091905132,-0.3356714591684677,-1.065057886805409,-1.4779409585050087,-0.3748505407310319,-1.2981676498107644,-1.5941961970059386,-0.401850509299061,-0.3602243276171089,-0.7080590157039295,-0.3200997610413758,-0.8047061158646601,-1.0685023065336647,-0.4131740044547171,-1.087338000957372,-1.2306051798660071,-0.4343203073121397,-1.3015707753673837,-1.3491010609405163,-0.44693832269711864,-0.45600459718332187,-0.43332993283681637,-0.3919842819903533,-0.8072243663147862,-0.7376912274563917,-0.48766070886024543,-1.007026736292044,-0.8897093006534765,-0.5080635864995217,-1.1741092009099467,-1.023299763005378,-0.51312732767266,A
0.0,0.0,0.0,-0.11122701270387407,-0.397553940227333,0.08799963808650808,-0.2418504942222955,-0.8182905283877716,0.0758553138255506,-0.3229372264884341,-1.1594192284066887,0.035902387078648415,-0.3415571360770698,-1.414365554613701,-0.01448286875699265,-0.2413737496586429,-1.052587685846991,-0.06303200274411282,-0.6474272695005321,-1.3020745470761905,-0.18385876938140203,-0.8981429783383865,-1.2309269878885065,-0.25562262055389956,-1.0370118159611708,-1.1201296189554226,-0.2893098397849088,-0.25094789159241354,-0.9548662216401052,-0.15892027710796297,-0.7025608610431431,-1.1912086404509286,-0.2568188976623619,-0.9395355174196971,-1.1096548253222374,-0.2867192584364543,-1.0740635338951516,-0.9931618835907098,-0.303967432915011,-0.28499572626877595,-0.790859449324105,-0.24948491170707157,-0.7018682378455376,-1.0164822107644902,-0.3183383452577869,-0.9359854461217697,-0.9697449394059293,-0.30922045451385133,-1.0958974687403307,-0.8922922144660242,-0.3016910078163858,-0.3338341156884252,-0.571087451756082,-0.3320759255452546,-0.6487998349130493,-0.759926607468011,-0.3879978137709729,-0.8335551103412766,-0.8018701654401803,-0.3874843094539165,-0.9853084302372153,-0.8122830638006938,-0.3814429534309489,A
0.0,0.0,0.0,-0.263364597772627,-0.2945794857903724,-0.017830261348138046,-0.40439619210252403,-0.6325222989611236,-0.034880209251403387,-0.4622475342496667,-0.9061217146180321,-0.07789081335691903,-0.49649077963014343,-1.133257396148316,-0.10845752647398227,-0.24613769165225258,-1.0138152473716098,0.08030064025836293,-0.43977269310328404,-1.1538518498629684,-0.03578826298038817,-0.456846113741171,-0.8920056167394113,-0.11098415438192541,-0.39320545141160984,-0.7390272705817199,-0.1399624196027499,-0.12112871321898146,-0.9919447077447066,0.03706118739574593,-0.32740051693146976,-1.1312047498031825,-0.07162986621852459,-0.3570310795969276,-0.8429273018152403,-0.1067969023467226,-0.288808431648845,-0.6919523851702815,-0.10030614716696125,0.00407789362893052,-0.9269434790637734,-0.027939307948042096,-0.19006322937179088,-1.0839781547743434,-0.14023596624984425,-0.23702927962291997,-0.8135397789716386,-0.1121839177352968,-0.17411672197887773,-0.6458844152629631,-0.05661424114172551,0.12140371861239695,-0.8251212099816116,-0.09768302794665476,-0.061260242028437877,-0.9846580795992453,-0.1599684911599494,-0.13231057458446246,-0.7938895780930495,-0.12013699475030035,-0.09382098208683755,-0.6431488219445136,-0.06457990777171821,A
0.0,0.0,0.0,-0.30782394862601364,-0.2608720620604109,0.006822497082828662,-0.5391437800701842,-0.5394839806503793,0.004910267562198007,-0.6908482627513451,-0.711082835900278,-0.029077937732011457,-0.8222595442083156,-0.802673560573557,-0.049395798733091884,-0.3700335945978181,-0.9430788620061655,0.12094438502611717,-0.5265839637505068,-1.1227499882099372,0.01577856614245866,-0.4955731297193339,-0.8878138824376491,-0.05913619288542074,-0.41923175145491026,-0.7544765504006867,-0.08879708590684035,-0.23828710777782697,-0.9685159538422634,0.072083988651357,-0.39315303711806565,-1.171614517141011,-0.041504427761710865,-0.36765481959812285,-0.8698140117088544,-0.07698726693946868,-0.28268617546113073,-0.7350009873560996,-0.06615137976011776,-0.07958406292912759,-0.9775637381290684,0.0020476671648162865,-0.21859753911324076,-1.2156071318900168,-0.09484372235412396,-0.2271690688783893,-0.9357842674945006,-0.06157879246508231,-0.16180191984001324,-0.7809025637842374,-0.002435413417545288,0.0968183508993997,-0.9545139657430958,-0.0732630778455845,0.027022284570476996,-1.2271697451179784,-0.10693354460524829,-0.03560590801931098,-1.0714075686541809,-0.056651844628009415,-0.025572619965225054,-0.9290695125343198,0.001382528041192306,A
0.0,0.0,0.0,-0.3783777271666893,-0.0409945954862675,-0.0808592021752107,-0.7317050377462413,-0.15498168730090908,-0.15547646402681045,-0.9991424176999766,-0.20448821798443195,-0.2509952242719716,-1.183110516473807,-0.19725774753286004,-0.3251986945547035,-0.5742397452270953,-0.7861545408938928,0.002816255162844065,-0.7843196949094691,-0.9710425808908278,-0.1453687377168582,-0.6745308087723466,-0.6998698775755958,-0.2272260756937292,-0.573054288034208,-0.6091499800969747,-0.2604038070565714,-0.4158587609994764,-0.9089958899178091,-0.028070678875131157,-0.6266315389562911,-1.1002015416675979,-0.17987739345401704,-0.5111344529424249,-0.7595760303229873,-0.19879880984745182,-0.40215391892196056,-0.7031202841007561,-0.1782830975409129,-0.2357054672497036,-0.999238267863342,-0.08872738017150089,-0.41484643218048395,-1.2386343598761913,-0.21789030519455946,-0.333949209078933,-0.9034351639377375,-0.15564812671163084,-0.23922941660561772,-0.8113102510102443,-0.08066198338156197,-0.03758428129940072,-1.0512573634203715,-0.16311196634174147,-0.15565531406479083,-1.335477650550042,-0.20801152148540428,-0.1483710164278807,-1.1032306586530343,-0.13507104236391407,-0.08641529654587209,-0.9763678522824024,-0.06396567482151208,A
0.0,0.0,0.0,-0.4047644862104607,0.0789205501107592,-0.08790531725906615,-0.7643051212093852,0.11882753144402285,-0.168924275935342,-1.085262583270832,0.16790397465274973,-0.2706331290654266,-1.2943177926597742,0.29393106651730455,-0.35216732282358004,-0.7636556994894509,-0.575367671897012,0.00811158963447323,-0.9491479848852072,-0.7275933213674843,-0.10886636234033392,-0.7674883195219077,-0.5018748360687991,-0.17586852807335757,-0.6697911267664681,-0.3924131574867906,-0.20805557528411858,-0.6253042410536169,-0.7802890174520929,-0.011985631564821193,-0.814218722606546,-0.9315528503875832,-0.129323084105873,-0.6146538579931268,-0.6252666271867012,-0.14956597062191365,-0.5303971317715188,-0.5509569380008673,-0.14335764377608654,-0.4525241112110585,-0.9352033926748815,-0.05714558939256414,-0.6445522220660198,-1.1401839883920066,-0.1439229856049036,-0.492791586507771,-0.8468910261479538,-0.0779811283589891,-0.41000446402450735,-0.734587170551256,-0.016482450750753913,-0.26198224739838644,-1.0234620013300668,-0.117255024415347,-0.40840204672068187,-1.29999082924247,-0.1341311889866766,-0.35912754819500936,-1.0835183650173952,-0.05331671930452758,-0.29689956620893637,-0.9478361596682616,0.0138190050418804,A
0.0,0.0,0.0,-0.39928497639227206,0.08432888102330972,-0.08810512869325955,-0.7861230669556734,0.06858149446326647,-0.15114709735698204,-1.0973761778246238,0.10390337633792796,-0.23415869509144668,-1.298122903492958,0.2321203856343726,-0.29758577096478656,-0.7536058579273797,-0.5668035387440469,0.008396969113285442,-0.9697901613694352,-0.7664502090242314,-0.12775839501707884,-0.7856834462804821,-0.5593232959313196,-0.21173114021801803,-0.6717076041531291,-0.42867867048633085,-0.2516509725790965,-0.6242804290746883,-0.7810839902438077,-0.013481322603308575,-0.8402900886868734,-0.9859514069669301,-0.15931510480192546,-0.6484374848064246,-0.695443774946212,-0.20557078404145612,-0.5614969759364313,-0.5785966811944371,-0.20948092807481647,-0.4506239056064319,-0.9396446958467961,-0.05960314378765299,-0.6672317705209319,-1.1909452899116828,-0.188266846708936,-0.5191839877993695,-0.8990507115370798,-0.14268256969778123,-0.4238833256328189,-0.7406484232778532,-0.07923915755862644,-0.2581225768483609,-1.0391739468365893,-0.11707935975724157,-0.4141029365933495,-1.333218283695546,-0.16853706015838232,-0.3721275262806924,-1.120971663310311,-0.10719484728017163,-0.3102243181929894,-0.9536583576436426,-0.04610959732872347,A
0.0,0.0,0.0,-0.35689653618188494,0.08761658583857597,-0.12631023391612708,-0.7255077357122344,0.09596579085225533,-0.2112506985538224,-1.0405025552125766,0.15007928580473426,-0.30516294286961587,-1.2419435997615131,0.26842429249429794,-0.37519166573840845,-0.7568566619342867,-0.5671700111662149,-0.023607606196485813,-0.9319832397684135,-0.7147679215099817,-0.1627486426604154,-0.7363208735580224,-0.5100683354809308,-0.24334640751211403,-0.6483014921974696,-0.42231576173958635,-0.2852893889313732,-0.6288506999385431,-0.7768812843814985,-0.03165860332607129,-0.805058720761907,-0.9120096531611955,-0.1842960833222542,-0.5924411502659602,-0.6287195572104577,-0.2232217120194712,-0.5376257510077429,-0.5749665432543911,-0.22237253459159864,-0.4563214587461293,-0.9349882171067863,-0.06809557618265408,-0.6290438609025706,-1.1275919860456465,-0.208427112442643,-0.4673891297685956,-0.8419282390177257,-0.15369810870549128,-0.40990048613196567,-0.7487419633752627,-0.08595431974661374,-0.2640587901049496,-1.0364621640444551,-0.11897470001080682,-0.3984274354943582,-1.2825170925566334,-0.17871383644064712,-0.3268115545287945,-1.0441454805508728,-0.11106142949511301,-0.2752039839223433,-0.909104324915469,-0.045244606884104976,A
0.0,0.0,0.0,-0.3879896510650446,0.09341569806138768,-0.09621996580970137,-0.7333999889851933,0.12660353127803278,-0.1695459604587107,-1.055784527071722,0.18767740626440718,-0.26074449886344225,-1.255210475533507,0.28421208729314884,-0.329519651968984,-0.7642998219850895,-0.545078003565257,0.019400458520240162,-0.9585653004219548,-0.6841907188119988,-0.11783436989754192,-0.7628392874699821,-0.4924751008738161,-0.20718925524891574,-0.6438114796597592,-0.3780300078632942,-0.25142995438127225,-0.6504996278618207,-0.7594613218062103,0.008290647260432332,-0.8419642563966848,-0.8941056263445711,-0.13051664862831663,-0.619767973748734,-0.6204685059559583,-0.1718146768558574,-0.5280941741195497,-0.5267637704160992,-0.1743163178139183,-0.48364762770665304,-0.9173088772849959,-0.029388986414049464,-0.6757987202528867,-1.1007058750947183,-0.14290181665458968,-0.5053142479816649,-0.8263856478778376,-0.08678258439582763,-0.41142502723707364,-0.6970765467515476,-0.021177114217026338,-0.29054693194022047,-1.0027103398191453,-0.08068475088076714,-0.4350922089089828,-1.261272269288306,-0.12093971430854517,-0.3803733216682903,-1.0456632594835034,-0.05405427560784596,-0.31854296142299643,-0.9018368992960937,0.010108134768410269,A
0.0,0.0,0.0,-0.3840644705304273,0.09852407027264068,-0.1005340678509403,-0.7290434395341954,0.14416670295730624,-0.1845233146371594,-1.0477799586640593,0.21860673584725074,-0.2875936448298377,-1.2564656227794484,0.307648711060589,-0.3684856442906833,-0.7812233101741833,-0.5223517374344936,0.00046822327967684807,-0.9825779975471608,-0.6923852402883556,-0.15043765877381787,-0.7887157534117132,-0.5174331430708882,-0.24820417102175057,-0.6702540523024666,-0.38707364898975205,-0.295864596121152,-0.6608521931606561,-0.7503417654343831,-0.016174481121943276,-0.8672126734356702,-0.9175413157892282,-0.16817116419721492,-0.6421721442870536,-0.6604609601745385,-0.21782785146386413,-0.5505241595221185,-0.5481800771391937,-0.22448374408436184,-0.4880290001837489,-0.9231813703035046,-0.05919838607465029,-0.6938198717552461,-1.1391580589792487,-0.18373902512134485,-0.5192397774279685,-0.8798665738862387,-0.12970272495130833,-0.4280861387497294,-0.7363807157907905,-0.0645330902887713,-0.2889626942261813,-1.0238938586480684,-0.11583090461058762,-0.43193845744947534,-1.303358377476111,-0.16400397339873712,-0.3721249018329015,-1.09049398036027,-0.09661222655223116,-0.3166795619723439,-0.9289625007801481,-0.0316188410030045,A
0.0,0.0,0.0,-0.40644554757123613,0.11313789851451406,-0.09289341931384403,-0.7568323883409485,0.19138714976341478,-0.16818180241793299,-1.088629361140963,0.26353729595828773,-0.2630082842420485,-1.3009305867336256,0.3417582579026786,-0.33600844641435185,-0.7880599856131604,-0.5069512366475307,0.011262000395465559,-0.997911771425089,-0.6874677036657441,-0.130355520030076,-0.7928015490422321,-0.5087624421192003,-0.21742744421807278,-0.6722735872117879,-0.37638816152948196,-0.25832909959189987,-0.6611576154969946,-0.7502154510177824,-0.006883641806031392,-0.8738514414376115,-0.9236423423326036,-0.15424191341015303,-0.6374135742422028,-0.6617275414854132,-0.20254670943465516,-0.5464817447933943,-0.5538542135418854,-0.20969251875554876,-0.48351044293742423,-0.9352614841770025,-0.04943960832516779,-0.6945848786906094,-1.1568155547892678,-0.1698545800428392,-0.5094541501136188,-0.8870047605643943,-0.10743956622932554,-0.42135539101401986,-0.7437020111501402,-0.03813679944593763,-0.27809490306077156,-1.039598131569517,-0.10473709673180527,-0.44234191506213455,-1.3260770185107673,-0.14717048210443234,-0.3615604260680806,-1.0961494862593348,-0.06658275975289216,-0.2922574948746722,-0.9368955365039668,0.006675370501116285,A
0.0,0.0,0.0,-0.41720287200523287,0.05258007700147307,-0.045598815204655564,-0.8006720022628263,0.08339056476574191,-0.10214857960695113,-1.112281236478503,0.12693878112604878,-0.17620538277676454,-1.3294720114497773,0.22809414746644532,-0.23558048550160626,-0.8225095430125261,-0.48599792051803686,0.009777146574976359,-1.0221778656458296,-0.7074378408076331,-0.07001652070087443,-0.8588609243055632,-0.5638502696471286,-0.12180354413579228,-0.752773550156741,-0.4310241426995384,-0.14732617825541683,-0.7030035861966506,-0.7108611911440502,-0.021501737602122237,-0.8980394902022356,-0.9384632759338032,-0.09069707606886587,-0.7296569811841556,-0.7575388591808178,-0.12111548276919372,-0.6339209990176706,-0.6232890978359672,-0.13480666648545195,-0.5449205850011205,-0.894922423776821,-0.06505349223199523,-0.7482716787697776,-1.1303847914060916,-0.11327835951229082,-0.5998722702096451,-0.9380160679500882,-0.06368716577211281,-0.508073124193214,-0.7935285576696602,-0.026892486113247936,-0.3558466730598677,-1.0206176587505484,-0.1159678000401038,-0.5358391833557703,-1.268828801280844,-0.12407521257215669,-0.4488706199837937,-1.083937589459734,-0.05016472064084024,-0.3738976743546394,-0.9392703256708816,0.00601201914269427,A
0.0,0.0,0.0,-0.5321882891992907,0.08273818643195766,-0.015287821549020322,-1.022412138709778,0.1872783276498224,-0.07860881170146736,-1.3967579025914898,0.3296043060015674,-0.1627987417026913,-1.6716527569528945,0.5594919792962323,-0.24598511193989733,-0.9612106056599677,-0.3160479947654203,0.06473473092251773,-1.2226480568602358,-0.5220777328407499,0.020926787199031845,-1.3651516057858806,-0.6386429027091507,-0.047360186740672265,-1.5064868162561766,-0.7257465414923201,-0.10659894018306701,-0.815166611610065,-0.5790238988595092,0.015320570018714423,-1.0743800019168124,-0.8175020231722544,-0.004255866169124902,-1.2348101649324283,-0.9820171529532313,-0.05833916100647694,-1.3618528422265734,-1.1200369394422038,-0.11718378475018226,-0.6476909881041454,-0.8002329685233979,-0.04551568756211152,-0.9000613736818048,-1.0654536008699649,-0.06576328362803592,-1.0467916084056614,-1.227484429747692,-0.06527391668307934,-1.1800631746198738,-1.3483022250587104,-0.0765756075411759,-0.4438319553935996,-0.9892129790245211,-0.11162566234627797,-0.6792238946963142,-1.2721537627629034,-0.10441985847477725,-0.8010984669025946,-1.4118134409177223,-0.06382025531998123,-0.9160975571014255,-1.519800180578865,-0.04418257041543251,A
0.0,0.0,0.0,-0.5321882891992907,0.08273818643195766,-0.015287821549020322,-1.022412138709778,0.1872783276498224,-0.07860881170146736,-1.3967579025914898,0.3296043060015674,-0.1627987417026913,-1.6716527569528945,0.5594919792962323,-0.24598511193989733,-0.9612106056599677,-0.3160479947654203,0.06473473092251773,-1.2226480568602358,-0.5220777328407499,0.020926787199031845,-1.3651516057858806,-0.6386429027091507,-0.047360186740672265,-1.5064868162561766,-0.7257465414923201,-0.10659894018306701,-0.815166611610065,-0.5790238988595092,0.015320570018714423,-1.0743800019168124,-0.8175020231722544,-0.004255866169124902,-1.2348101649324283,-0.9820171529532313,-0.05833916100647694,-1.3618528422265734,-1.1200369394422038,-0.11718378475018226,-0.6476909881041454,-0.8002329685233979,-0.04551568756211152,-0.9000613736818048,-1.0654536008699649,-0.06576328362803592,-1.0467916084056614,-1.227484429747692,-0.06527391668307934,-1.1800631746198738,-1.3483022250587104,-0.0765756075411759,-0.4438319553935996,-0.9892129790245211,-0.11162566234627797,-0.6792238946963142,-1.2721537627629034,-0.10441985847477725,-0.8010984669025946,-1.4118134409177223,-0.06382025531998123,-0.9160975571014255,-1.519800180578865,-0.04418257041543251,A
0.0,0.0,0.0,-0.5321882891992907,0.08273818643195766,-0.015287821549020322,-1.022412138709778,0.1872783276498224,-0.07860881170146736,-1.3967579025914898,0.3296043060015674,-0.1627987417026913,-1.6716527569528945,0.5594919792962323,-0.24598511193989733,-0.9612106056599677,-0.3160479947654203,0.06473473092251773,-1.2226480568602358,-0.5220777328407499,0.020926787199031845,-1.3651516057858806,-0.6386429027091507,-0.047360186740672265,-1.5064868162561766,-0.7257465414923201,-0.10659894018306701,-0.815166611610065,-0.5790238988595092,0.015320570018714423,-1.0743800019168124,-0.8175020231722544,-0.004255866169124902,-1.2348101649324283,-0.9820171529532313,-0.05833916100647694,-1.3618528422265734,-1.1200369394422038,-0.11718378475018226,-0.6476909881041454,-0.8002329685233979,-0.04551568756211152,-0.9000613736818048,-1.0654536008699649,-0.06576328362803592,-1.0467916084056614,-1.227484429747692,-0.06527391668307934,-1.1800631746198738,-1.3483022250587104,-0.0765756075411759,-0.4438319553935996,-0.9892129790245211,-0.11162566234627797,-0.6792238946963142,-1.2721537627629034,-0.10441985847477725,-0.8010984669025946,-1.4118134409177223,-0.06382025531998123,-0.9160975571014255,-1.519800180578865,-0.04418257041543251,A
0.0,0.0,0.0,-0.5321882891992907,0.08273818643195766,-0.015287821549020322,-1.022412138709778,0.1872783276498224,-0.07860881170146736,-1.3967579025914898,0.3296043060015674,-0.1627987417026913,-1.6716527569528945,0.5594919792962323,-0.24598511193989733,-0.9612106056599677,-0.3160479947654203,0.06473473092251773,-1.2226480568602358,-0.5220777328407499,0.020926787199031845,-1.3651516057858806,-0.6386429027091507,-0.047360186740672265,-1.5064868162561766,-0.7257465414923201,-0.10659894018306701,-0.815166611610065,-0.5790238988595092,0.015320570018714423,-1.0743800019168124,-0.8175020231722544,-0.004255866169124902,-1.2348101649324283,-0.9820171529532313,-0.05833916100647694,-1.3618528422265734,-1.1200369394422038,-0.11718378475018226,-0.6476909881041454,-0.8002329685233979,-0.04551568756211152,-0.9000613736818048,-1.0654536008699649,-0.06576328362803592,-1.0467916084056614,-1.227484429747692,-0.06527391668307934,-1.1800631746198738,-1.3483022250587104,-0.0765756075411759,-0.4438319553935996,-0.9892129790245211,-0.11162566234627797,-0.6792238946963142,-1.2721537627629034,-0.10441985847477725,-0.8010984669025946,-1.4118134409177223,-0.06382025531998123,-0.9160975571014255,-1.519800180578865,-0.04418257041543251,A
0.0,0.0,0.0,-0.5321882891992907,0.08273818643195766,-0.015287821549020322,-1.022412138709778,0.1872783276498224,-0.07860881170146736,-1.3967579025914898,0.3296043060015674,-0.1627987417026913,-1.6716527569528945,0.5594919792962323,-0.24598511193989733,-0.9612106056599677,-0.3160479947654203,0.06473473092251773,-1.2226480568602358,-0.5220777328407499,0.020926787199031845,-1.3651516057858806,-0.6386429027091507,-0.047360186740672265,-1.5064868162561766,-0.7257465414923201,-0.10659894018306701,-0.815166611610065,-0.5790238988595092,0.015320570018714423,-1.0743800019168124,-0.8175020231722544,-0.004255866169124902,-1.2348101649324283,-0.9820171529532313,-0.05833916100647694,-1.3618528422265734,-1.1200369394422038,-0.11718378475018226,-0.6476909881041454,-0.8002329685233979,-0.04551568756211152,-0.9000613736818048,-1.0654536008699649,-0.06576328362803592,-1.0467916084056614,-1.227484429747692,-0.06527391668307934,-1.1800631746198738,-1.3483022250587104,-0.0765756075411759,-0.4438319553935996,-0.9892129790245211,-0.11162566234627797,-0.6792238946963142,-1.2721537627629034,-0.10441985847477725,-0.8010984669025946,-1.4118134409177223,-0.06382025531998123,-0.9160975571014255,-1.519800180578865,-0.04418257041543251,A
0.0,0.0,0.0,-0.5321882891992907,0.08273818643195766,-0.015287821549020322,-1.022412138709778,0.1872783276498224,-0.07860881170146736,-1.3967579025914898,0.3296043060015674,-0.1627987417026913,-1.6716527569528945,0.5594919792962323,-0.24598511193989733,-0.9612106056599677,-0.3160479947654203,0.06473473092251773,-1.2226480568602358,-0.5220777328407499,0.020926787199031845,-1.3651516057858806,-0.6386429027091507,-0.047360186740672265,-1.5064868162561766,-0.7257465414923201,-0.10659894018306701,-0.815166611610065,-0.5790238988595092,0.015320570018714423,-1.0743800019168124,-0.8175020231722544,-0.004255866169124902,-1.2348101649324283,-0.9820171529532313,-0.05833916100647694,-1.3618528422265734,-1.1200369394422038,-0.11718378475018226,-0.6476909881041454,-0.8002329685233979,-0.04551568756211152,-0.9000613736818048,-1.0654536008699649,-0.06576328362803592,-1.0467916084056614,-1.227484429747692,-0.06527391668307934,-1.1800631746198738,-1.3483022250587104,-0.0765756075411759,-0.4438319553935996,-0.9892129790245211,-0.11162566234627797,-0.6792238946963142,-1.2721537627629034,-0.10441985847477725,-0.8010984669025946,-1.4118134409177223,-0.06382025531998123,-0.9160975571014255,-1.519800180578865,-0.04418257041543251,A
